Genes	Gene Length	Exon Number	Intron Number	Exon Length Geometric Mean	Intron Length Geometric Mean	Length of Largest Exon	Length of Largest Intron	Total Exon Length	Total Intron Length	Length of Shortest Exon	Length of Shortest Intron	Mean Exon Length	Mean Intron Length	Length First Intron	Length of Largest Exon Excluding the Last	Total Exon Length Excluding the Last	Exon Length Geometric Mean Excluding the Last	Length of Shortest Exon Excluding the Last	Mean Exon Length Excluding the Last	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000002834	51713.0	7	6	189.3142751688965	5350.888802034197	3166.0	15805.0	3910.0	47803.0	85.0	567.0	558.5714285714286	7967.166666666667	7827.0	201.0	744.0	118.38466196830763	85.0	124.0	53.69	0	0	0	1	0	2992	132	4	1	1	69	0	173	0	107.6	7828	0.29	0.33	0.39	1	0	0	0
ENSG00000105255	19239.0	13	12	120.0797152260635	693.876222116695	304.0	5130.0	1833.0	17406.0	23.0	96.0	141.0	1450.5	1184.0	252.0	1529.0	111.13546085360692	23.0	127.41666666666667	54.72	0	0	0	0	1	193	149	5	5	2	15	0	110	0	123.0909090909091	1185	0.29	0.38	0.33	0	0	1	0
ENSG00000168904	139249.0	10	9	155.82062071260071	7989.633631608683	4700.0	45971.0	5852.0	133397.0	38.0	519.0	585.2	14821.888888888889	4356.0	228.0	1152.0	106.71833704235274	38.0	128.0	38.12	0	0	0	1	0	4627	121	1	4	3	168	1	72	0	122.28571428571429	4357	NA	NA	NA	NA	NA	NA	NA
ENSG00000123728	16423.0	6	5	285.49300378586895	882.2654864226107	2563.0	8546.0	3972.0	12451.0	78.0	109.0	662.0	2490.2	1028.0	811.0	1409.0	184.06229923988016	78.0	281.8	37.77	0	0	1	0	0	2597	823	1	0	0	273	3	278	1	NA	1029	0.32	0.34	0.34	1	0	0	0
ENSG00000122180	2884.0	3	2	338.10949617025574	684.5655556628598	903.0	762.0	1507.0	1377.0	82.0	615.0	502.3333333333333	688.5	762.0	522.0	604.0	206.89127579480004	82.0	302.0	58.01	0	0	0	1	0	781	51	1	1	0	471	0	121	0	81	763	NA	NA	NA	NA	NA	NA	NA
ENSG00000164399	2550.0	5	4	112.73633983631908	199.97623501452648	536.0	1303.0	924.0	1626.0	42.0	98.0	184.8	406.5	98.0	214.0	388.0	76.34642681314608	42.0	97.0	49.18	0	1	0	1	0	413	52	4	0	0	162	0	122	0	57	99	NA	NA	NA	NA	NA	NA	NA
ENSG00000103196	89524.0	15	14	131.93818925244435	3692.8485166812516	2921.0	18288.0	4583.0	84941.0	44.0	483.0	305.53333333333336	6067.214285714285	18288.0	314.0	1662.0	105.75175615807912	44.0	118.71428571428571	50.35	1	1	0	1	0	2866	223	4	3	6	240	1	54	0	98.91666666666667	18289	NA	NA	NA	NA	NA	NA	NA
ENSG00000163485	39680.0	4	3	404.84103470402397	1642.6190236903528	2145.0	36078.0	2901.0	36779.0	155.0	349.0	725.25	12259.666666666666	349.0	398.0	756.0	232.22212920776303	155.0	252.0	48.14	1	0	0	0	1	1505	415	0	0	1	341	2	639	0	NA	350	NA	NA	NA	NA	NA	NA	NA
ENSG00000164400	2382.0	4	3	144.6131516668796	379.0621702835327	426.0	809.0	788.0	1594.0	42.0	98.0	197.0	531.3333333333334	98.0	194.0	362.0	100.88049126420516	42.0	120.66666666666667	55.5	0	1	0	1	0	318	35	3	0	0	159	0	107	0	83	99	NA	NA	NA	NA	NA	NA	NA
ENSG00000175221	25225.0	16	15	163.66741531556798	1099.634478180474	432.0	3436.0	2892.0	22333.0	84.0	164.0	180.75	1488.8666666666666	1936.0	432.0	2603.0	157.57954762158482	84.0	173.53333333333333	62.67	0	0	0	1	0	138	120	5	6	3	169	1	150	0	177	1937	0.24	0.25	0.51	0	1	0	0
ENSG00000204952	30972.0	11	10	162.4105332555498	2226.0768497398717	859.0	6444.0	2303.0	28669.0	77.0	669.0	209.36363636363637	2866.9	4177.0	207.0	1444.0	137.49164091745357	77.0	144.4	39.48	0	0	1	0	0	743	201	3	6	0	181	1	115	0	131.75	4178	NA	NA	NA	NA	NA	NA	NA
ENSG00000160211	15456.0	13	12	129.19113773109663	314.0391383505085	700.0	9857.0	2223.0	13233.0	38.0	95.0	171.0	1102.75	625.0	236.0	1523.0	112.22181277598747	38.0	126.91666666666667	56.32	0	0	0	1	0	609	66	4	1	6	120	1	90	0	132.7	626	0.23	0.26	0.51	0	1	0	0
ENSG00000133055	8016.0	11	10	149.9656834546469	403.30816379506695	281.0	2389.0	1818.0	6198.0	49.0	89.0	165.27272727272728	619.8	89.0	276.0	1537.0	140.8381942778444	49.0	153.7	57.63	0	0	0	1	0	313	71	3	6	0	205	0	16	1	150.5	90	NA	NA	NA	NA	NA	NA	NA
ENSG00000103876	33351.0	14	13	95.7352195190816	1649.1497855878645	220.0	5715.0	1456.0	31895.0	47.0	114.0	104.0	2453.4615384615386	4924.0	137.0	1236.0	89.7998292832541	47.0	95.07692307692308	49.96	0	0	0	1	0	140	56	6	5	2	81	0	79	0	90.58333333333333	4925	0.24	0.29	0.47	0	1	0	0
ENSG00000003400	38525.0	10	9	189.80485951818022	2876.974147962858	4078.0	8025.0	5668.0	32857.0	37.0	886.0	566.8	3650.777777777778	2462.0	493.0	1590.0	134.98694965618728	37.0	176.66666666666666	42.31	0	0	0	0	1	3924	175	3	3	2	347	1	153	0	151.57142857142858	2463	NA	NA	NA	NA	NA	NA	NA
ENSG00000131435	15759.0	7	6	187.50847396491662	920.3096255118717	1430.0	4781.0	2257.0	13502.0	82.0	116.0	322.42857142857144	2250.3333333333335	4781.0	179.0	827.0	133.6498194237793	82.0	137.83333333333334	56.95	0	0	0	1	0	1225	39	2	1	3	93	0	204	0	138	4782	0.29	0.29	0.42	1	0	0	0
ENSG00000240021	9542.0	9	8	86.23038918722865	768.386460894227	326.0	3697.0	992.0	8550.0	43.0	236.0	110.22222222222223	1068.75	799.0	202.0	666.0	73.02401195369464	43.0	83.25	48.37	0	0	0	1	0	210	80	6	1	1	39	0	115	0	77.14285714285714	800	NA	NA	NA	NA	NA	NA	NA
ENSG00000184845	4147.0	2	1	1310.2473049008727	116.0	3547.0	116.0	4031.0	116.0	484.0	116.0	2015.5	116.0	116.0	484.0	484.0	484.0	484.0	484.0	46.64	1	0	0	1	0	1723	967	NA	NA	NA	NA	0	NA	0	NA	117	NA	NA	NA	NA	NA	NA	NA
ENSG00000185220	12912.0	3	2	260.0741405920467	4510.155873137867	2545.0	7473.0	2717.0	10195.0	64.0	2722.0	905.6666666666666	5097.5	7473.0	108.0	172.0	83.13843876330611	64.0	86.0	46.25	0	0	0	1	0	783	155	0	0	1	17	1	1761	0	NA	7474	0.58	0.26	0.16	0	0	0	1
ENSG00000197375	25903.0	10	9	211.40142400283412	1712.3881787990201	1428.0	8012.0	3277.0	22626.0	101.0	373.0	327.7	2514.0	8012.0	656.0	1849.0	170.97313503321718	101.0	205.44444444444446	48.37	1	0	1	0	0	1340	263	2	3	4	393	0	87	0	148.125	8013	0.46	0.5	0.04	0	0	1	0
ENSG00000197208	49797.0	10	9	185.22121345158573	3752.9872923532876	616.0	17151.0	2234.0	47563.0	95.0	885.0	223.4	5284.777777777777	17151.0	616.0	1803.0	168.63070843547342	95.0	200.33333333333334	44.99	1	0	0	1	0	355	223	2	3	4	393	0	75	0	147.375	17152	NA	NA	NA	NA	NA	NA	NA
ENSG00000161381	88325.0	14	13	141.4380954663601	2724.93425145833	4647.0	30262.0	6230.0	82095.0	36.0	274.0	445.0	6315.0	11529.0	276.0	1583.0	108.11958716062087	36.0	121.76923076923077	50.88	1	1	0	1	0	4527	200	5	7	1	76	0	119	0	107.91666666666667	11530	NA	NA	NA	NA	NA	NA	NA
ENSG00000133048	7774.0	10	9	127.91721810515229	567.4782132066923	655.0	1445.0	1747.0	6027.0	30.0	175.0	174.7	669.6666666666666	253.0	202.0	1092.0	106.6882346148445	30.0	121.33333333333333	54.8	0	1	0	0	1	514	81	4	2	3	25	0	140	0	122.25	254	NA	NA	NA	NA	NA	NA	NA
ENSG00000163449	20865.0	3	2	410.8637116367035	7146.098935783076	2864.0	13858.0	3322.0	17543.0	61.0	3685.0	1107.3333333333333	8771.5	13858.0	397.0	458.0	155.61812233798477	61.0	229.0	43.95	1	0	1	0	0	2241	187	0	1	0	271	1	622	0	NA	13859	NA	NA	NA	NA	NA	NA	NA
ENSG00000115425	43422.0	8	7	159.11795660463366	4392.2397135121855	973.0	15099.0	1867.0	41555.0	82.0	907.0	233.375	5936.428571428572	15099.0	192.0	894.0	122.85058908365906	82.0	127.71428571428571	42.56	0	0	0	1	0	887	68	3	3	1	124	0	85	0	116	15100	0.26	0.28	0.46	0	1	0	0
ENSG00000116194	21543.0	6	5	378.6763358384623	2178.184241234208	1782.0	11166.0	3543.0	18000.0	110.0	640.0	590.5	3600.0	1517.0	849.0	1761.0	277.805128835278	110.0	352.2	33.76	0	1	0	1	0	1594	473	1	2	0	823	2	187	0	231.5	1518	NA	NA	NA	NA	NA	NA	NA
ENSG00000118242	70968.0	5	4	283.73089916264325	4967.124919783979	2414.0	49192.0	3148.0	67820.0	91.0	573.0	629.6	16955.0	16767.0	319.0	734.0	166.13034865599184	91.0	183.5	42.54	0	0	1	0	0	2279	224	2	1	1	95	0	134	0	137.33333333333334	16768	0.47	0.24	0.29	0	0	0	1
ENSG00000164466	51183.0	11	10	119.8127213650784	2348.573581712553	3105.0	16764.0	4066.0	47117.0	48.0	406.0	369.6363636363636	4711.7	13455.0	173.0	961.0	86.52608730436849	48.0	96.1	42.43	1	0	1	0	0	3008	89	2	1	6	164	1	96	0	87.5	13456	0.31	0.3	0.39	0	1	0	0
ENSG00000259417	56733.0	3	2	590.1979379915931	8716.116336993215	6534.0	48266.0	6893.0	49840.0	152.0	1574.0	2297.6666666666665	24920.0	48266.0	207.0	359.0	177.38094598913378	152.0	179.5	43.36	1	0	0	1	0	6289	424	NA	NA	NA	NA	0	NA	0	NA	48267	NA	NA	NA	NA	NA	NA	NA
ENSG00000153786	37361.0	8	7	196.02469452585115	2609.192580905981	2345.0	15278.0	3448.0	33913.0	82.0	575.0	431.0	4844.714285714285	15278.0	332.0	1103.0	137.51015670568685	82.0	157.57142857142858	48.57	1	0	0	1	0	2168	353	3	1	1	315	2	176	0	107.75	15279	0.43	0.39	0.18	1	0	0	0
ENSG00000011451	29979.0	13	12	395.15292084975994	1120.2686518883122	3258.0	5623.0	8987.0	20992.0	73.0	208.0	691.3076923076923	1749.3333333333333	1430.0	2138.0	5729.0	331.44874033878136	73.0	477.4166666666667	58.15	0	0	1	0	0	3098	219	0	9	2	205	1	159	0	529.5	1431	0.25	0.24	0.5	0	1	0	0
ENSG00000180992	14002.0	3	2	194.54471032649232	4997.4327409180805	759.0	10714.0	957.0	13045.0	89.0	2331.0	319.0	6522.5	10714.0	109.0	198.0	98.49365461794989	89.0	99.0	46.14	0	0	0	1	0	392	127	0	0	1	71	1	366	0	NA	10715	0.31	0.26	0.43	0	1	0	0
ENSG00000112697	31869.0	7	6	235.6387788527489	2412.927137562049	3372.0	16653.0	4418.0	27451.0	88.0	360.0	631.1428571428571	4575.166666666667	16653.0	391.0	1046.0	151.2307002211586	88.0	174.33333333333334	37.36	1	0	1	0	0	3178	154	3	3	0	237	0	193	0	130	16654	0.41	0.57	0.02	0	0	1	0
ENSG00000137216	27966.0	24	23	107.4710858566493	525.7000959212679	828.0	6882.0	3284.0	24682.0	38.0	98.0	136.83333333333334	1073.1304347826087	6882.0	183.0	2456.0	98.34171558926415	38.0	106.78260869565217	54.28	1	0	1	0	0	636	149	8	3	11	159	1	191	0	101.28571428571429	6883	0.36	0.57	0.06	0	0	1	0
ENSG00000136485	43790.0	7	6	265.8123799126555	2289.787448083202	5267.0	27654.0	6324.0	37466.0	112.0	376.0	903.4285714285714	6244.333333333333	27654.0	339.0	1057.0	161.5885255325978	112.0	176.16666666666666	43.95	0	0	0	0	1	5094	201	4	2	0	138	0	172	0	142.6	27655	0.26	0.3	0.45	0	1	0	0
ENSG00000133063	13595.0	11	10	128.41176400840024	876.1184810953324	1055.0	2662.0	2248.0	11347.0	30.0	235.0	204.36363636363637	1134.7	1049.0	202.0	1193.0	104.02555635925998	30.0	119.3	45.2	1	1	0	1	0	810	37	4	3	3	25	0	244	0	124.66666666666667	1050	NA	NA	NA	NA	NA	NA	NA
ENSG00000118407	185711.0	6	5	444.4370231443185	21794.249858654253	2806.0	78435.0	4636.0	181075.0	174.0	3499.0	772.6666666666666	36215.0	78435.0	2806.0	3828.0	394.35740836540793	174.0	765.6	37.97	0	0	0	1	0	601	393	3	0	1	276	1	206	0	1052	78436	NA	NA	NA	NA	NA	NA	NA
ENSG00000172379	193552.0	19	18	136.28208196898	4551.88603575966	4334.0	46333.0	6523.0	187029.0	48.0	343.0	343.3157894736842	10390.5	46333.0	214.0	2189.0	112.45254972745751	48.0	121.61111111111111	45.48	0	0	0	0	1	4235	134	7	5	6	31	0	98	0	118.05882352941177	46334	0.38	0.26	0.36	1	0	0	0
ENSG00000105122	12921.0	18	17	141.71097301008555	328.67244983138585	543.0	2423.0	3266.0	9655.0	40.0	93.0	181.44444444444446	567.9411764705883	127.0	543.0	2951.0	135.2063788560444	40.0	173.58823529411765	57.15	0	0	0	1	0	171	59	8	3	5	328	1	143	0	169.93333333333334	128	NA	NA	NA	NA	NA	NA	NA
ENSG00000159388	4084.0	2	1	758.1358717274893	1355.0	2499.0	1355.0	2729.0	1355.0	230.0	1355.0	1364.5	1355.0	1355.0	230.0	230.0	230.0	230.0	230.0	53.33	0	0	0	0	1	2164	88	0	1	0	142	0	334	0	NA	1356	0.44	0.22	0.35	0	0	0	1
ENSG00000136463	7471.0	5	4	230.08756036685716	1108.7252795798745	564.0	3170.0	1446.0	6025.0	107.0	337.0	289.2	1506.25	3170.0	469.0	882.0	183.8851456489127	107.0	220.5	49.31	0	0	1	0	0	363	189	2	1	1	280	0	200	0	136.66666666666666	3171	0.37	0.22	0.41	1	0	0	0
ENSG00000153789	14115.0	9	8	105.91689114797026	937.8587724339793	989.0	2999.0	1862.0	12253.0	6.0	83.0	206.88888888888889	1531.625	1872.0	235.0	873.0	80.10992804005457	6.0	109.125	53.72	0	0	1	0	0	827	120	7	0	1	20	0	161	0	103.71428571428571	1873	NA	NA	NA	NA	NA	NA	NA
ENSG00000198858	16717.0	8	7	138.75133328991257	731.5365958502059	1038.0	10956.0	1803.0	14914.0	56.0	105.0	225.375	2130.5714285714284	10956.0	155.0	765.0	104.08441593837307	56.0	109.28571428571429	58.93	0	0	0	1	0	934	62	2	3	2	71	0	103	0	104.33333333333333	10957	0.35	0.33	0.32	1	0	0	0
ENSG00000145920	12444.0	4	3	325.2411671541217	899.186065769179	4174.0	6946.0	4597.0	7847.0	119.0	137.0	1149.25	2615.6666666666665	6946.0	176.0	423.0	138.91736371432066	119.0	141.0	50.92	0	0	1	0	0	3976	216	1	1	0	31	1	197	0	175	6947	NA	NA	NA	NA	NA	NA	NA
ENSG00000116199	50674.0	8	7	234.76971529045426	3721.4542526362125	4655.0	17616.0	5991.0	44683.0	60.0	206.0	748.875	6383.285714285715	17616.0	510.0	1336.0	153.22043822616408	60.0	190.85714285714286	43.17	1	0	1	0	0	4423	338	0	1	5	377	1	231	0	123.2	17617	0.39	0.44	0.17	0	0	1	0
ENSG00000161031	10857.0	5	4	268.25576411309794	1999.9883035898956	1071.0	3437.0	1879.0	8978.0	108.0	879.0	375.8	2244.5	2702.0	1071.0	1771.0	336.7676678260799	191.0	442.75	48.04	0	1	1	0	0	18	130	1	2	1	61	0	89	0	525.6666666666666	2703	NA	NA	NA	NA	NA	NA	NA
ENSG00000122176	10495.0	3	2	549.2304167818711	3635.3452380757453	1867.0	4797.0	2943.0	7552.0	90.0	2755.0	981.0	3776.0	2755.0	986.0	1076.0	297.89259809535383	90.0	538.0	50.22	0	1	0	1	0	1715	97	0	1	0	979	1	151	0	NA	2756	NA	NA	NA	NA	NA	NA	NA
ENSG00000051596	8785.0	6	5	221.64588149080387	875.5817789729471	602.0	3516.0	1601.0	7184.0	101.0	121.0	266.8333333333333	1436.8	674.0	374.0	999.0	181.49819101486327	101.0	199.8	43.01	0	0	0	1	0	438	107	1	2	2	267	0	163	0	155.25	675	0.23	0.26	0.51	0	1	0	0
ENSG00000171954	43793.0	14	13	127.42199001949417	1337.7954590812271	1024.0	15109.0	2609.0	41184.0	54.0	112.0	186.35714285714286	3168.0	15109.0	268.0	1585.0	108.54872432163438	54.0	121.92307692307692	49.25	1	0	0	1	0	846	167	4	4	3	222	2	177	0	118.6	15110	NA	NA	NA	NA	NA	NA	NA
ENSG00000136379	60312.0	3	2	572.8591340721428	15442.531981511322	1471.0	53493.0	2361.0	57951.0	180.0	4458.0	787.0	28975.5	53493.0	710.0	890.0	357.49125863438957	180.0	445.0	42.95	0	0	0	1	0	1251	120	0	0	2	590	0	219	0	179	53494	0.37	0.28	0.34	1	0	0	0
ENSG00000103888	172402.0	30	29	154.3696460642118	1701.388415884442	2975.0	93923.0	7353.0	165049.0	36.0	81.0	245.1	5691.3448275862065	93923.0	245.0	4378.0	139.39723122151204	36.0	150.9655172413793	47.03	0	1	0	1	0	2847	420	9	7	11	94	2	127	0	147.6153846153846	93924	NA	NA	NA	NA	NA	NA	NA
ENSG00000117899	14068.0	3	2	593.6611167707315	4275.852195761682	3726.0	7396.0	4200.0	9868.0	233.0	2472.0	1400.0	4934.0	7396.0	241.0	474.0	236.96624232155938	233.0	237.0	45.36	0	1	0	1	0	3467	28	1	0	1	213	0	258	0	232	7397	0.45	0.51	0.04	0	0	1	0
ENSG00000186283	13927.0	6	5	246.07377839822007	1667.7717957074885	1029.0	6003.0	2031.0	11896.0	114.0	552.0	338.5	2379.2	552.0	318.0	1002.0	184.83973209639203	114.0	200.4	52.39	0	1	0	1	0	778	59	1	3	1	259	0	250	0	170	553	0.49	0.44	0.07	0	0	1	0
ENSG00000116014	3673.0	5	4	259.38427346865615	415.1222984231759	716.0	821.0	1624.0	2049.0	125.0	183.0	324.8	512.25	797.0	414.0	908.0	201.23397033303922	125.0	227.0	69.78	1	0	0	1	0	257	170	2	2	0	244	0	458	0	163.66666666666666	798	NA	NA	NA	NA	NA	NA	NA
ENSG00000064012	27174.0	9	8	166.66580350128203	1801.2500107844953	1251.0	7847.0	2659.0	24515.0	45.0	121.0	295.44444444444446	3064.375	5847.0	502.0	1408.0	129.54484903576144	45.0	176.0	43.9	0	0	0	1	0	1115	104	2	3	2	305	1	135	0	165.5	5848	0.39	0.39	0.22	0	0	1	0
ENSG00000140470	370539.0	22	21	163.57180575029145	7718.385280586635	3126.0	54712.0	6329.0	364210.0	44.0	411.0	287.6818181818182	17343.333333333332	411.0	371.0	3203.0	142.13305463969118	44.0	152.52380952380952	46.61	0	1	0	1	0	2965	76	9	7	5	79	0	160	0	151.4	412	NA	NA	NA	NA	NA	NA	NA
ENSG00000141748	9268.0	6	5	116.6907249474947	1271.4253954741691	447.0	3648.0	941.0	8327.0	49.0	525.0	156.83333333333334	1665.4	575.0	447.0	892.0	138.8047695796539	61.0	178.4	52.16	0	0	0	1	0	20	401	3	1	2	NA	0	NA	0	97.8	576	NA	NA	NA	NA	NA	NA	NA
ENSG00000188783	15547.0	3	2	848.6726406169204	4292.090399793555	4647.0	7230.0	5769.0	9778.0	133.0	2548.0	1923.0	4889.0	7230.0	989.0	1122.0	362.6802999888469	133.0	561.0	50	0	1	0	0	1	4471	149	0	1	0	973	1	175	0	NA	7231	NA	NA	NA	NA	NA	NA	NA
ENSG00000137225	25582.0	23	22	90.96246664628312	403.77095780446604	496.0	7893.0	2718.0	22864.0	12.0	85.0	118.17391304347827	1039.2727272727273	7893.0	251.0	2222.0	84.21307515769263	12.0	101.0	51.57	0	0	0	0	1	469	29	11	7	4	16	0	26	0	102.66666666666667	7894	NA	NA	NA	NA	NA	NA	NA
ENSG00000079246	96946.0	21	20	119.10058824438539	2901.2735502157802	1106.0	28176.0	3379.0	93567.0	49.0	791.0	160.9047619047619	4678.35	3558.0	194.0	2273.0	106.54224541884929	49.0	113.65	39.46	0	0	0	0	1	1091	89	11	5	4	21	0	14	0	112.84210526315789	3559	0.32	0.4	0.28	0	0	1	0
ENSG00000188770	14797.0	8	7	161.10124211046673	1446.6681851002243	304.0	4900.0	1434.0	13363.0	65.0	540.0	179.25	1909.0	1747.0	272.0	1130.0	147.13042990006318	65.0	161.42857142857142	51.15	0	1	0	0	1	329	106	3	2	0	231	1	170	1	148.25	1748	NA	NA	NA	NA	NA	NA	NA
ENSG00000144583	114619.0	4	3	621.99607226274	20673.05022276189	2739.0	86015.0	4903.0	109716.0	156.0	5709.0	1225.75	36572.0	86015.0	2739.0	3088.0	435.26924275133985	156.0	1029.3333333333333	44.52	1	1	0	1	0	1447	2223	2	1	0	516	0	367	0	173.5	86016	NA	NA	NA	NA	NA	NA	NA
ENSG00000067191	24217.0	14	13	124.70209875109593	815.0942811199824	2205.0	5633.0	3711.0	20506.0	20.0	166.0	265.07142857142856	1577.3846153846155	2441.0	258.0	1506.0	99.97917413441661	20.0	115.84615384615384	54.39	0	0	0	1	0	1740	174	9	2	2	84	0	464	0	103	2442	NA	NA	NA	NA	NA	NA	NA
ENSG00000116017	49905.0	9	8	233.3649719707046	2696.2438301217135	4062.0	27349.0	5948.0	43957.0	25.0	401.0	660.8888888888889	5494.625	3202.0	635.0	1886.0	163.28550654629646	25.0	235.75	58.94	0	0	1	0	0	3874	292	1	4	2	368	1	187	0	203.33333333333334	3203	0.23	0.37	0.4	1	0	0	0
ENSG00000262179	1309.0	2	1	183.72533848111425	481.0	785.0	481.0	828.0	481.0	43.0	481.0	414.0	481.0	481.0	43.0	43.0	43.0	43.0	43.0	55.23	0	1	0	1	0	508	65	NA	NA	NA	NA	0	NA	0	NA	482	NA	NA	NA	NA	NA	NA	NA
ENSG00000138375	70570.0	18	17	130.61393674022958	2928.2900858481316	869.0	13532.0	3201.0	67369.0	37.0	741.0	177.83333333333334	3962.8823529411766	1207.0	869.0	2885.0	123.99925460832553	37.0	169.7058823529412	43.15	0	0	1	0	0	76	260	8	4	3	811	2	239	0	128.57142857142858	1208	0.32	0.29	0.39	1	0	0	0
ENSG00000131153	12757.0	5	4	214.71067541177956	1431.4317847542593	2140.0	5778.0	2628.0	10129.0	100.0	202.0	525.6	2532.25	1234.0	146.0	488.0	120.84080348125607	100.0	122.0	49.77	0	0	0	0	1	2014	56	2	1	1	90	0	125	0	113	1235	0.3	0.24	0.46	0	1	0	0
ENSG00000198231	45148.0	18	17	139.24140193185966	1501.95850165118	1624.0	12657.0	3959.0	41189.0	37.0	515.0	219.94444444444446	2422.8823529411766	12657.0	277.0	2335.0	120.5075920491694	37.0	137.35294117647058	42	0	0	0	0	1	919	223	11	3	2	221	1	704	0	125.06666666666666	12658	0.34	0.38	0.28	0	0	1	0
ENSG00000268651	1684.0	3	2	237.96164318425764	401.95024567724795	343.0	676.0	769.0	915.0	135.0	239.0	256.3333333333333	457.5	676.0	343.0	478.0	215.1859660851516	135.0	239.0	65.78	0	0	1	0	0	152	74	0	0	2	269	0	138	0	134	677	NA	NA	NA	NA	NA	NA	NA
ENSG00000108588	28343.0	13	12	146.65538149273908	1023.8694349079174	1707.0	7217.0	3283.0	25060.0	59.0	118.0	252.53846153846155	2088.3333333333335	7217.0	283.0	1576.0	119.52810773989793	59.0	131.33333333333334	42.02	0	1	1	0	0	1626	205	8	2	1	264	1	80	0	109.7	7218	0.41	0.58	0.02	0	0	1	0
ENSG00000131149	62879.0	16	15	248.60455627779874	1564.037116790926	3796.0	20515.0	7385.0	55494.0	77.0	250.0	461.5625	3699.6	20515.0	620.0	3589.0	207.29457786478014	77.0	239.26666666666668	56.58	0	0	0	1	0	3661	70	3	8	4	7	0	134	0	249.85714285714286	20516	0.29	0.4	0.31	0	0	1	0
ENSG00000164308	43204.0	19	18	152.33942073620258	1603.0189223449659	2242.0	5400.0	5131.0	38073.0	28.0	227.0	270.05263157894734	2115.1666666666665	3036.0	697.0	2889.0	131.19981636843926	28.0	160.5	38.41	0	0	1	0	0	2098	150	9	2	6	575	1	143	0	134.25	3037	NA	NA	NA	NA	NA	NA	NA
ENSG00000113441	101434.0	18	17	186.05501595349992	2308.55875811833	9112.0	42963.0	12134.0	89300.0	82.0	193.0	674.1111111111111	5252.941176470588	42963.0	841.0	3022.0	147.98961690197723	82.0	177.76470588235293	37.19	1	0	0	0	1	8980	76	8	3	6	19	0	131	0	181.9375	42964	NA	NA	NA	NA	NA	NA	NA
ENSG00000076716	115387.0	9	8	277.47301599253433	2343.6417289331694	2967.0	75464.0	4959.0	110428.0	131.0	96.0	551.0	13803.5	75464.0	684.0	1992.0	206.3401090883273	131.0	249.0	41.25	0	1	1	0	0	2764	524	3	4	1	160	0	202	0	185.85714285714286	75465	0.35	0.63	0.03	0	0	1	0
ENSG00000266173	38968.0	13	12	106.72769372703296	1292.9892179319738	920.0	13327.0	2166.0	36802.0	29.0	113.0	166.6153846153846	3066.8333333333335	13327.0	242.0	1246.0	89.19035646782272	29.0	103.83333333333333	48.88	0	0	0	1	0	767	103	6	3	2	36	1	152	0	109.7	13328	0.31	0.29	0.41	1	0	0	0
ENSG00000136490	4238.0	5	4	170.3850711210099	177.33436019020266	2824.0	683.0	3192.0	1046.0	42.0	87.0	638.4	261.5	683.0	140.0	368.0	84.44486617023826	42.0	92.0	66.23	0	0	0	1	0	2664	144	2	0	1	42	1	159	0	90	684	0.24	0.28	0.48	0	1	0	0
ENSG00000198909	73889.0	16	15	144.50972747440662	2085.6724777107643	2757.0	14705.0	4752.0	69137.0	41.0	194.0	297.0	4609.133333333333	9917.0	347.0	1995.0	118.72106114681286	41.0	133.0	45.21	0	0	0	1	0	2528	343	6	6	3	4	0	228	0	116.71428571428571	9918	0.35	0.26	0.4	1	0	0	0
ENSG00000186526	15422.0	13	12	132.24844377412106	500.7683754014218	1447.0	4207.0	2908.0	12514.0	54.0	91.0	223.69230769230768	1042.8333333333333	335.0	271.0	1461.0	108.34297085323401	54.0	121.75	47.8	1	1	0	1	0	1281	64	4	4	3	198	1	165	0	118.9	336	NA	NA	NA	NA	NA	NA	NA
ENSG00000186529	21929.0	13	12	139.15513632435466	627.4294111454004	3606.0	5311.0	5053.0	16876.0	49.0	91.0	388.6923076923077	1406.3333333333333	469.0	271.0	1447.0	106.09755302095577	49.0	120.58333333333333	45.74	1	0	0	1	0	3440	50	4	4	3	198	1	165	0	118.9	470	NA	NA	NA	NA	NA	NA	NA
ENSG00000186204	24088.0	13	12	113.9033743931346	673.1512581927705	271.0	10738.0	1714.0	22374.0	49.0	91.0	131.84615384615384	1864.5	393.0	271.0	1447.0	106.09755302095577	49.0	120.58333333333333	45.84	1	0	0	1	0	89	50	4	4	3	198	1	177	0	118.9	394	NA	NA	NA	NA	NA	NA	NA
ENSG00000170085	107566.0	10	9	207.74394145082383	4726.65741826709	1302.0	51016.0	3305.0	104261.0	70.0	185.0	330.5	11584.555555555555	51016.0	1302.0	2498.0	178.6675041446717	70.0	277.55555555555554	42.19	0	0	0	1	0	544	85	4	1	4	129	0	262	0	284.5	51017	NA	NA	NA	NA	NA	NA	NA
ENSG00000186115	20052.0	13	12	125.2122932945975	647.6145662107864	914.0	6026.0	2361.0	17691.0	49.0	92.0	181.6153846153846	1474.25	413.0	271.0	1447.0	106.09755302095577	49.0	120.58333333333333	46.11	1	1	0	1	0	748	50	4	4	3	198	1	165	0	118.9	414	NA	NA	NA	NA	NA	NA	NA
