ensembl_gene_id	ensembl_transcript_id	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000123146	ENST00000242786	54.66	1	1	0	1	0	602	80	8	9	2	22	0	29	0	135.44444444444446	6905	0.41	0.55	0.04	0	0	1	0
ENSG00000204897	ENST00000312150	39.86	0	0	1	0	0	256	60	4	1	2	429	0	109	0	134.66666666666666	375	NA	NA	NA	NA	NA	NA	NA
ENSG00000183421	ENST00000332512	53.49	0	0	0	0	1	1465	11	2	3	2	182	0	1159	0	167.83333333333334	10044	0.48	0.26	0.25	0	0	0	1
ENSG00000043355	ENST00000376335	56.62	0	0	0	1	0	1083	281	1	1	0	1075	0	359	0	163	1807	0.28	0.37	0.34	1	0	0	0
ENSG00000184009	ENST00000573283	61.09	0	0	1	0	0	719	72	3	1	0	123	1	143	0	286	374	0.15	0.24	0.61	0	1	0	0
ENSG00000198561	ENST00000399050	42.81	0	0	0	0	1	3232	531	8	7	3	195	2	11	0	157.8235294117647	26918	0.27	0.41	0.32	0	0	1	0
ENSG00000099985	ENST00000215781	60.33	0	1	0	0	1	1054	52	1	1	0	34	0	581	0	142	1622	NA	NA	NA	NA	NA	NA	NA
ENSG00000157315	ENST00000288025	45.55	1	1	1	0	0	157	33	2	1	0	213	0	233	0	137	1890	NA	NA	NA	NA	NA	NA	NA
ENSG00000188389	ENST00000334409	63.16	1	0	0	1	0	1174	56	1	3	0	76	0	239	0	182.66666666666666	5783	NA	NA	NA	NA	NA	NA	NA
ENSG00000163528	ENST00000396914	48.18	0	0	1	0	0	810	194	0	2	0	22	0	307	0	98	8131	0.31	0.22	0.47	0	1	0	0
ENSG00000171314	ENST00000334828	47.44	0	0	0	1	0	920	117	1	2	0	139	0	169	0	227	3933	0.26	0.32	0.42	1	0	0	0
ENSG00000164024	ENST00000296411	39.07	0	0	1	0	0	1492	33	4	6	0	114	0	163	0	97.11111111111111	33000	0.35	0.3	0.35	1	0	0	0
ENSG00000258429	ENST00000288022	54.49	0	1	1	0	0	2109	18	0	1	0	574	0	157	0	NA	818	NA	NA	NA	NA	NA	NA	NA
ENSG00000042445	ENST00000295802	51.29	1	1	0	0	1	1287	21	2	7	1	172	0	139	0	168	2474	0.38	0.55	0.07	0	0	1	0
ENSG00000086967	ENST00000357701	53.78	0	0	0	1	0	116	62	5	17	5	19	0	10	0	129.6153846153846	2189	NA	NA	NA	NA	NA	NA	NA
ENSG00000184900	ENST00000332859	54.29	0	0	0	0	1	1334	94	3	0	0	21	0	89	0	99.5	3844	0.25	0.2	0.55	0	1	0	0
ENSG00000140365	ENST00000267935	53.23	0	0	0	1	0	268	27	3	4	0	3	0	40	0	91.66666666666667	1970	0.29	0.3	0.41	1	0	0	0
ENSG00000284770	ENST00000642610	44.21	0	0	0	1	0	3681	109	4	6	5	100	1	92	0	98.35714285714286	12515	0.39	0.32	0.29	1	0	0	0
ENSG00000057704	ENST00000261226	43.11	1	0	0	1	0	4313	127	2	0	1	78	0	302	0	525.5	67815	NA	NA	NA	NA	NA	NA	NA
ENSG00000132612	ENST00000254950	54.5	0	0	1	0	0	2630	162	3	4	3	21	0	101	0	131.33333333333334	4476	0.27	0.25	0.48	0	1	0	0
ENSG00000011677	ENST00000370314	37.36	1	1	0	0	1	1994	196	2	4	2	140	1	335	0	142.28571428571428	86550	NA	NA	NA	NA	NA	NA	NA
ENSG00000100359	ENST00000248929	47.84	0	0	0	1	0	530	206	12	5	3	7	1	77	0	112.94736842105263	30008	0.27	0.4	0.32	0	0	1	0
ENSG00000197540	ENST00000264553	60.74	1	1	0	1	0	131	19	2	1	1	55	0	161	0	184.66666666666666	3154	NA	NA	NA	NA	NA	NA	NA
ENSG00000121481	ENST00000367510	39.29	0	0	0	1	0	2302	94	2	0	3	87	1	101	0	204.5	41903	0.38	0.29	0.32	1	0	0	0
ENSG00000136141	ENST00000389797	40.02	1	0	1	0	0	3050	227	9	5	5	307	0	206	0	97.77777777777777	96498	0.49	0.28	0.22	0	0	0	1
ENSG00000147419	ENST00000356537	40.07	0	0	1	0	0	2900	100	3	3	2	28	0	29	0	80.28571428571429	7262	0.3	0.27	0.43	0	1	0	0
ENSG00000185133	ENST00000331075	55.87	0	0	0	1	0	278	49	8	0	4	105	0	506	0	218	1726	0.31	0.32	0.37	1	0	0	0
ENSG00000185504	ENST00000327787	61.6	0	0	0	1	0	928	23	4	2	2	165	0	131	0	334.57142857142856	114	0.26	0.25	0.49	0	1	0	0
ENSG00000003987	ENST00000180173	40.26	0	0	0	1	0	3068	59	8	2	3	24	0	362	0	132	40029	NA	NA	NA	NA	NA	NA	NA
ENSG00000203485	ENST00000392634	63.24	0	0	1	0	0	3742	131	8	8	4	391	1	55	1	172.8421052631579	11618	0.27	0.37	0.36	1	0	0	0
ENSG00000163600	ENST00000316386	38.26	1	1	1	0	0	1978	52	1	3	0	58	0	13	0	175	18764	NA	NA	NA	NA	NA	NA	NA
ENSG00000142530	ENST00000600100	53.2	0	0	1	0	0	171	460	1	1	1	259	0	204	1	139	197	0.22	0.26	0.53	0	1	0	0
ENSG00000268104	ENST00000598581	33.32	1	0	0	1	0	2503	104	6	6	1	48	0	146	0	143.5	1033	NA	NA	NA	NA	NA	NA	NA
ENSG00000074755	ENST00000381638	44.49	0	0	0	0	1	2445	135	23	16	15	354	0	80	0	158.45283018867926	18491	0.4	0.37	0.24	1	0	0	0
ENSG00000204019	ENST00000371894	41.44	1	0	1	0	0	55	120	1	0	0	75	0	266	0	NA	775	NA	NA	NA	NA	NA	NA	NA
ENSG00000102034	ENST00000308167	51.68	0	0	1	0	0	2766	382	1	4	2	75	1	804	0	184.33333333333334	28786	0.36	0.32	0.32	1	0	0	0
ENSG00000105662	ENST00000321949	56.04	0	0	0	1	0	4951	23	8	3	2	126	0	211	0	129.58333333333334	59082	0.3	0.24	0.46	0	1	0	0
ENSG00000196517	ENST00000372310	56.44	1	0	0	1	0	1062	242	7	3	2	30	1	194	0	151.45454545454547	6944	0.38	0.48	0.14	0	0	1	0
ENSG00000173457	ENST00000309318	65.52	0	0	0	1	0	275	270	3	0	0	258	0	68	0	57.5	1129	0.22	0.26	0.52	0	1	0	0
ENSG00000096092	ENST00000211314	41.72	1	0	0	1	0	539	149	0	2	1	70	1	39	0	94	5842	0.37	0.41	0.22	1	0	0	0
ENSG00000162971	ENST00000354611	37.41	0	0	1	0	0	4154	21	4	2	1	78	0	256	0	101.16666666666667	6921	NA	NA	NA	NA	NA	NA	NA
ENSG00000116584	ENST00000361247	50.95	0	0	1	0	0	1088	120	9	10	2	63	0	73	0	140.2	9065	0.32	0.37	0.31	1	0	0	0
ENSG00000162676	ENST00000294702	53.67	0	0	0	1	0	2986	299	2	3	0	115	1	178	0	242.75	3140	0.5	0.27	0.23	0	0	0	1
ENSG00000135636	ENST00000410020	49.64	1	0	0	1	0	271	144	33	13	9	91	0	38	0	114.37037037037037	13950	NA	NA	NA	NA	NA	NA	NA
ENSG00000115380	ENST00000355426	37.96	0	1	0	0	1	1106	120	2	6	1	81	2	161	0	153.875	772	NA	NA	NA	NA	NA	NA	NA
ENSG00000155975	ENST00000324849	36.9	0	0	0	0	1	3038	287	6	1	4	125	0	NA	0	105.9	18538	0.47	0.28	0.25	0	0	0	1
ENSG00000105793	ENST00000222511	38.02	0	0	1	0	0	6299	26	4	3	2	33	0	262	0	107.5	6042	0.45	0.31	0.24	0	0	0	1
ENSG00000196083	ENST00000447382	37.94	1	1	0	1	0	2809	223	1	6	2	64	2	367	0	159.125	41911	NA	NA	NA	NA	NA	NA	NA
ENSG00000182446	ENST00000331134	50.06	0	0	0	0	1	2372	182	11	2	3	15	0	157	0	109.26666666666667	7111	0.37	0.27	0.36	1	0	0	0
ENSG00000182173	ENST00000333213	54.69	0	0	0	1	0	323	33	3	1	6	56	0	150	0	151.66666666666666	130	0.37	0.28	0.35	1	0	0	0
ENSG00000140526	ENST00000352732	44.01	0	0	0	1	0	6932	214	1	3	4	194	2	196	0	125.71428571428571	25162	0.4	0.56	0.04	0	0	1	0
ENSG00000117971	ENST00000261751	46.53	1	1	0	1	0	1022	77	3	1	1	55	0	158	0	319.75	5492	NA	NA	NA	NA	NA	NA	NA
ENSG00000165914	ENST00000328459	46.46	0	0	0	1	0	16804	135	9	5	5	121	0	221	0	120.61111111111111	29847	0.25	0.24	0.51	0	1	0	0
ENSG00000161671	ENST00000334976	57.11	1	1	0	1	0	8612	38	4	1	1	114	0	110	0	111.8	1271	0.43	0.52	0.05	0	0	1	0
ENSG00000143195	ENST00000271417	42.39	1	1	0	1	0	11168	272	1	7	1	46	0	35	0	228.75	17122	NA	NA	NA	NA	NA	NA	NA
ENSG00000171320	ENST00000305188	37.71	0	0	1	0	0	1878	70	5	1	3	53	1	132	0	201.5	892	0.51	0.28	0.21	0	0	0	1
ENSG00000116285	ENST00000377482	42.8	0	0	0	0	1	1483	225	0	1	1	125	1	1186	0	76	10466	0.46	0.33	0.21	0	0	0	1
ENSG00000178074	ENST00000319974	37.98	0	1	0	1	0	2387	146	1	0	0	333	0	824	0	NA	13291	0.47	0.26	0.28	0	0	0	1
ENSG00000276600	ENST00000617070	48	0	0	0	1	0	2111	159	3	0	1	53	1	77	0	155.33333333333334	9102	NA	NA	NA	NA	NA	NA	NA
ENSG00000180730	ENST00000319420	50.34	1	1	1	0	0	1916	1041	0	1	0	334	0	553	0	NA	3576	0.4	0.54	0.06	0	0	1	0
ENSG00000180891	ENST00000577830	51.4	0	0	1	0	0	2046	503	2	4	2	336	1	67	1	107.14285714285714	69346	0.36	0.26	0.38	1	0	0	0
ENSG00000164808	ENST00000297423	40.76	0	0	0	0	1	856	21	9	5	5	33	0	143	0	141.83333333333334	18871	NA	NA	NA	NA	NA	NA	NA
ENSG00000261857	ENST00000263369	49.41	1	1	0	1	0	70	22	2	1	0	127	0	23	0	121.5	83	NA	NA	NA	NA	NA	NA	NA
ENSG00000159214	ENST00000372318	57.95	0	0	0	1	0	368	180	2	1	4	126	1	222	0	94.83333333333333	101	NA	NA	NA	NA	NA	NA	NA
ENSG00000179085	ENST00000368400	60.71	1	0	0	1	0	71	46	NA	NA	NA	NA	0	NA	0	NA	246	0.33	0.45	0.22	0	0	1	0
ENSG00000170382	ENST00000367177	50.12	1	1	0	1	0	681	645	NA	NA	NA	NA	0	NA	0	NA	65102	0.49	0.46	0.05	0	0	1	0
ENSG00000171446	ENST00000301656	41.81	0	0	0	1	0	191	57	4	1	2	444	0	139	0	131.66666666666666	780	NA	NA	NA	NA	NA	NA	NA
ENSG00000185527	ENST00000331056	55.06	0	0	0	0	1	615	109	0	1	1	146	1	76	0	40	3129	NA	NA	NA	NA	NA	NA	NA
ENSG00000161677	ENST00000598418	61.44	0	0	0	1	0	175	92	0	0	3	146	1	99	0	159.5	669	0.18	0.22	0.6	0	1	0	0
ENSG00000115594	ENST00000410023	41.38	1	1	0	0	1	3115	358	1	6	2	61	2	406	0	154.25	10921	NA	NA	NA	NA	NA	NA	NA
ENSG00000115419	ENST00000320717	35.11	0	0	1	0	0	2566	264	9	2	6	386	0	156	0	90.6875	13682	0.31	0.51	0.18	0	0	1	0
ENSG00000172209	ENST00000304402	30.76	1	0	0	0	1	322	1346	NA	NA	NA	NA	0	NA	0	NA	927	NA	NA	NA	NA	NA	NA	NA
ENSG00000268089	ENST00000598523	48.3	1	1	0	0	1	4261	308	2	4	2	149	0	740	0	143.14285714285714	2027	NA	NA	NA	NA	NA	NA	NA
ENSG00000167578	ENST00000357052	51.94	0	0	0	1	0	388	129	0	4	2	16	0	115	1	101	1628	0.32	0.32	0.36	1	0	0	0
ENSG00000184905	ENST00000372780	41.81	0	0	0	0	1	198	228	NA	NA	NA	NA	0	NA	0	NA	567	NA	NA	NA	NA	NA	NA	NA
ENSG00000059758	ENST00000261211	37.8	0	0	1	0	0	1981	483	6	7	2	118	1	37	0	100.14285714285714	65121	0.48	0.31	0.21	0	0	0	1
ENSG00000204764	ENST00000523189	37.4	0	0	0	1	0	1157	16	14	6	7	18	0	96	0	120.23076923076923	16046	0.42	0.35	0.22	0	0	0	1
ENSG00000173908	ENST00000306658	41.68	0	0	0	0	1	231	66	4	1	2	450	0	142	0	132.66666666666666	445	NA	NA	NA	NA	NA	NA	NA
ENSG00000157224	ENST00000496677	39.02	1	0	1	0	0	2543	255	NA	NA	NA	NA	0	NA	0	NA	1970	0.44	0.53	0.03	0	0	1	0
ENSG00000214026	ENST00000397298	62.94	0	0	0	1	0	180	31	1	1	2	17	0	164	0	92.33333333333333	3520	0.23	0.25	0.53	0	1	0	0
ENSG00000204653	ENST00000389208	62.99	0	0	0	1	0	127	90	2	2	2	52	0	43	0	150.2	356	NA	NA	NA	NA	NA	NA	NA
ENSG00000188037	ENST00000343257	46.08	1	0	0	1	0	118	102	10	9	3	180	0	371	0	114	3363	NA	NA	NA	NA	NA	NA	NA
ENSG00000189001	ENST00000452271	57.65	0	1	1	0	0	143	30	3	0	0	1638	0	23	0	54.5	1720	NA	NA	NA	NA	NA	NA	NA
ENSG00000008311	ENST00000417368	36.4	0	0	1	0	0	2940	104	11	5	6	210	1	118	0	115.76190476190476	10420	0.34	0.56	0.1	0	0	1	0
ENSG00000255974	ENST00000301141	53.41	1	1	0	1	0	255	21	4	4	0	180	0	181	0	159.42857142857142	267	NA	NA	NA	NA	NA	NA	NA
ENSG00000156273	ENST00000286800	39.61	0	0	1	0	0	3315	92	3	0	0	234	1	434	0	770	22268	0.44	0.27	0.28	0	0	0	1
ENSG00000177731	ENST00000327031	59.44	0	0	1	0	0	323	48	18	2	9	63	0	134	0	128	1609	0.26	0.31	0.44	0	1	0	0
ENSG00000131828	ENST00000422285	44.44	0	0	1	0	0	2065	111	8	1	1	57	0	164	0	104.66666666666667	5218	0.25	0.31	0.44	0	1	0	0
ENSG00000131409	ENST00000652263	55.28	1	1	0	1	0	679	527	1	0	0	297	1	1844	0	NA	19071	0.38	0.54	0.08	0	0	1	0
ENSG00000221867	ENST00000370278	55.91	0	0	0	1	0	570	167	NA	NA	NA	NA	0	NA	0	NA	1793	NA	NA	NA	NA	NA	NA	NA
ENSG00000136451	ENST00000581208	40.94	0	0	1	0	0	2921	143	2	2	1	33	0	427	0	275.25	4686	0.52	0.27	0.21	0	0	0	1
ENSG00000168078	ENST00000301905	37.24	0	0	0	0	1	681	186	1	4	1	58	1	196	0	141.8	4519	0.38	0.38	0.24	0	0	1	0
ENSG00000136425	ENST00000258930	51.26	0	0	0	1	0	705	230	2	1	2	51	0	21	0	121.75	7426	0.2	0.18	0.63	0	1	0	0
ENSG00000185298	ENST00000329214	57.05	0	0	0	1	0	1195	30	1	2	2	134	0	209	0	130.5	829	0.38	0.25	0.37	1	0	0	0
ENSG00000204237	ENST00000374741	62.12	0	0	0	1	0	165	28	1	0	0	60	0	383	0	NA	934	NA	NA	NA	NA	NA	NA	NA
ENSG00000197408	ENST00000324071	44.64	0	1	0	1	0	1571	24	4	4	0	171	0	181	0	159.42857142857142	12525	NA	NA	NA	NA	NA	NA	NA
ENSG00000272636	ENST00000613549	56.45	0	0	0	1	0	4652	171	4	2	2	373	0	136	0	103.14285714285714	8491	NA	NA	NA	NA	NA	NA	NA
ENSG00000065613	ENST00000369755	36.59	0	0	1	0	0	3513	606	12	3	3	150	0	146	0	199.64705882352942	22780	0.27	0.34	0.39	1	0	0	0
ENSG00000218336	ENST00000511685	38.92	1	0	1	0	0	2673	150	6	15	5	232	1	755	0	283.48	80470	0.35	0.62	0.03	0	0	1	0
ENSG00000213023	ENST00000600079	53.83	1	0	0	1	0	508	245	3	2	2	148	2	65	1	258.8333333333333	628	NA	NA	NA	NA	NA	NA	NA
ENSG00000172172	ENST00000306185	35.86	0	0	1	0	0	667	56	3	1	2	27	0	21	0	96.6	1760	0.37	0.4	0.24	0	0	1	0
ENSG00000168874	ENST00000306279	54.76	0	0	0	1	0	4493	199	2	0	0	768	0	5	0	191	9034	NA	NA	NA	NA	NA	NA	NA
ENSG00000109572	ENST00000513761	37.1	1	0	0	1	0	3676	502	6	4	1	160	1	90	0	219.6	14850	0.38	0.54	0.07	0	0	1	0
ENSG00000054267	ENST00000264183	39.95	0	0	0	1	0	1623	460	9	8	5	6	1	127	0	180.1904761904762	801	0.43	0.29	0.28	0	0	0	1
ENSG00000127870	ENST00000381588	40.13	0	0	1	0	0	1049	413	0	2	0	193	2	1768	0	95	673	0.46	0.26	0.28	0	0	0	1
ENSG00000136450	ENST00000258962	40.14	0	0	1	0	0	4487	109	1	1	1	194	0	194	0	178	417	0.33	0.4	0.27	0	0	1	0
ENSG00000235034	ENST00000425202	50.87	0	0	0	1	0	164	20	1	1	2	NA	0	195	0	99.25	6539	NA	NA	NA	NA	NA	NA	NA
ENSG00000269858	ENST00000303961	59.14	0	0	0	0	1	570	306	2	1	1	843	1	55	0	107.33333333333333	1077	0.33	0.23	0.44	0	1	0	0
ENSG00000103740	ENST00000258873	48.23	0	0	1	0	0	3976	64	6	3	4	131	0	85	0	162.16666666666666	26269	NA	NA	NA	NA	NA	NA	NA
ENSG00000172167	ENST00000305949	35.31	0	0	0	1	0	300	52	7	7	7	118	0	38	0	126.9	845	0.36	0.37	0.27	1	0	0	0
ENSG00000126870	ENST00000407559	46.03	0	0	0	0	1	410	178	13	7	4	15	0	198	0	128.8695652173913	13105	0.36	0.34	0.3	1	0	0	0
ENSG00000176853	ENST00000334705	36.92	0	0	1	0	0	2748	264	12	9	2	72	0	185	0	101.68181818181819	5306	0.4	0.33	0.26	1	0	0	0
ENSG00000121486	ENST00000367506	35.55	0	0	1	0	0	1918	241	1	8	5	235	0	252	0	130.84615384615384	4543	0.36	0.38	0.26	0	0	1	0
ENSG00000108064	ENST00000487519	37.47	0	1	1	0	0	4146	138	4	1	1	101	0	146	0	97.6	572	0.42	0.32	0.25	0	0	0	1
ENSG00000175595	ENST00000311895	39.57	0	0	0	1	0	4001	12	2	5	3	207	0	733	0	200.11111111111111	1659	NA	NA	NA	NA	NA	NA	NA
ENSG00000172164	ENST00000517992	40.4	0	0	0	1	0	3121	203	2	2	2	571	0	92	0	189.6	117365	NA	NA	NA	NA	NA	NA	NA
ENSG00000105677	ENST00000222284	58.54	1	0	0	0	1	79	114	3	0	3	77	0	123	0	93.8	72	0.37	0.42	0.21	1	0	0	0
ENSG00000137177	ENST00000259711	40.89	0	0	0	1	0	417	172	23	7	8	55	0	836	0	121.32432432432432	265	0.33	0.32	0.34	1	0	0	0
ENSG00000196700	ENST00000369888	63.54	0	0	0	1	0	3184	119	10	4	1	121	1	251	0	163.71428571428572	1862	0.3	0.33	0.37	1	0	0	0
ENSG00000172270	ENST00000333511	62.58	1	1	0	1	0	749	39	1	4	2	67	0	63	1	170.16666666666666	5073	0.4	0.55	0.05	0	0	1	0
ENSG00000144847	ENST00000393775	38.47	1	1	0	0	1	1963	264	1	4	1	52	0	441	0	159.4	104256	NA	NA	NA	NA	NA	NA	NA
ENSG00000166143	ENST00000299174	46.64	0	0	1	0	0	245	67	3	0	0	255	0	65	0	57.5	12134	NA	NA	NA	NA	NA	NA	NA
ENSG00000188011	ENST00000343216	65.65	0	0	0	1	0	549	28	0	0	1	158	0	1560	0	NA	1800	NA	NA	NA	NA	NA	NA	NA
ENSG00000267368	ENST00000340457	57.17	1	1	0	1	0	500	50	0	3	2	112	0	108	0	141.75	1857	NA	NA	NA	NA	NA	NA	NA
ENSG00000099992	ENST00000215790	52.41	0	0	1	0	0	385	60	5	1	2	209	0	476	0	119.14285714285714	22043	0.47	0.23	0.3	0	0	0	1
ENSG00000105679	ENST00000222286	54.45	0	0	0	1	0	149	72	4	1	5	67	0	72	0	119.77777777777777	3219	NA	NA	NA	NA	NA	NA	NA
ENSG00000131899	ENST00000316843	59.81	0	0	0	1	0	969	48	8	5	8	81	0	78	1	150.75	4178	0.23	0.28	0.49	0	1	0	0
ENSG00000175938	ENST00000318663	54.21	1	0	0	1	0	1094	222	1	0	0	228	0	659	0	NA	3668	0.39	0.4	0.21	1	0	0	0
ENSG00000197838	ENST00000330436	53.14	1	0	0	1	0	254	21	4	4	0	NA	0	181	0	159.42857142857142	278	NA	NA	NA	NA	NA	NA	NA
ENSG00000058091	ENST00000380050	37.97	0	0	0	1	0	3454	307	5	5	3	91	0	115	1	99.25	7500	NA	NA	NA	NA	NA	NA	NA
ENSG00000277322	ENST00000619213	50.8	0	0	0	0	1	1747	91	6	1	1	162	0	NA	0	286.57142857142856	1647	NA	NA	NA	NA	NA	NA	NA
ENSG00000166411	ENST00000299518	44.46	0	0	1	0	0	2940	42	7	1	2	27	0	83	0	109	5783	0.31	0.34	0.35	1	0	0	0
ENSG00000105472	ENST00000250340	66.5	0	1	0	0	1	241	162	1	2	0	147	0	445	0	188.5	233	NA	NA	NA	NA	NA	NA	NA
ENSG00000187242	ENST00000251643	43.27	0	0	1	0	0	358	37	4	1	2	567	0	97	0	135.66666666666666	383	NA	NA	NA	NA	NA	NA	NA
ENSG00000196591	ENST00000519065	38.55	0	0	0	1	0	8030	240	3	7	3	52	0	30	0	114.33333333333333	10839	0.31	0.39	0.3	0	0	1	0
ENSG00000142511	ENST00000270590	55.71	1	0	0	1	0	61	137	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000048405	ENST00000265827	37.8	0	0	0	1	0	1771	707	0	3	1	61	1	0	0	643.3333333333334	445	0.49	0.24	0.27	0	0	0	1
ENSG00000198276	ENST00000354216	62.53	0	0	0	0	1	147	44	8	3	3	113	0	79	0	110.84615384615384	9617	0.29	0.28	0.43	1	0	0	0
ENSG00000197446	ENST00000331105	51.52	1	1	1	0	0	299	72	4	4	0	171	1	181	0	159.42857142857142	1686	NA	NA	NA	NA	NA	NA	NA
ENSG00000135046	ENST00000257497	34.68	0	0	1	0	0	286	74	7	4	0	66	1	56	0	90.8	6598	NA	NA	NA	NA	NA	NA	NA
ENSG00000142513	ENST00000270593	58.02	1	1	0	1	0	61	20	7	2	1	NA	0	115	0	115.5	69	NA	NA	NA	NA	NA	NA	NA
ENSG00000183255	ENST00000330938	51	1	1	1	0	0	1983	74	1	3	1	115	0	46	0	94.25	8055	0.43	0.49	0.08	0	0	1	0
ENSG00000239282	ENST00000407689	61.3	0	0	0	1	0	503	8	2	3	3	113	0	68	0	114.42857142857143	609	NA	NA	NA	NA	NA	NA	NA
ENSG00000232810	ENST00000449264	52.81	1	0	0	1	0	799	177	1	2	0	186	0	421	0	46	607	NA	NA	NA	NA	NA	NA	NA
ENSG00000184752	ENST00000327772	43.14	0	0	1	0	0	107	17	0	1	2	86	0	180	0	84.5	774	0.33	0.33	0.33	1	0	0	0
ENSG00000055813	ENST00000407595	38.51	0	0	0	1	0	1817	635	4	1	0	276	0	89	0	323	7577	NA	NA	NA	NA	NA	NA	NA
ENSG00000074582	ENST00000359273	54.42	0	0	0	1	0	57	110	0	3	3	320	1	252	0	136.4	1196	0.31	0.31	0.38	0	1	0	0
ENSG00000136928	ENST00000259455	45.67	1	1	1	0	0	2475	198	13	3	2	321	0	165	0	136.58823529411765	130345	NA	NA	NA	NA	NA	NA	NA
ENSG00000184860	ENST00000328945	44.27	1	0	0	1	0	10256	110	0	0	1	68	1	1113	0	NA	10503	NA	NA	NA	NA	NA	NA	NA
ENSG00000134531	ENST00000256951	44.21	1	0	1	0	0	5250	189	1	2	0	78	1	157	0	118	14597	NA	NA	NA	NA	NA	NA	NA
ENSG00000167600	ENST00000310054	53.16	1	1	0	1	0	1051	46	4	4	0	177	0	208	0	160.28571428571428	1103	0.38	0.57	0.05	0	0	1	0
ENSG00000242120	ENST00000567252	37.42	0	0	0	0	1	2447	88	0	2	0	NA	0	259	0	154	578	NA	NA	NA	NA	NA	NA	NA
ENSG00000227507	ENST00000429299	61.61	1	0	0	1	0	151	7	1	2	0	162	0	454	0	58	397	NA	NA	NA	NA	NA	NA	NA
ENSG00000128165	ENST00000395737	63.62	0	1	0	1	0	3534	232	0	0	1	110	1	336	0	NA	74	NA	NA	NA	NA	NA	NA	NA
ENSG00000106018	ENST00000262178	49.15	1	1	0	0	1	2441	96	6	3	3	51	0	173	0	98.27272727272727	2176	NA	NA	NA	NA	NA	NA	NA
ENSG00000123136	ENST00000242776	55.55	0	0	1	0	0	138	76	5	3	1	208	1	16	0	131.375	6046	0.34	0.29	0.37	1	0	0	0
ENSG00000105664	ENST00000222271	62.85	0	1	0	0	1	142	36	10	6	2	79	0	46	0	125.3529411764706	256	NA	NA	NA	NA	NA	NA	NA
ENSG00000105808	ENST00000262940	55.6	0	0	0	1	0	3125	67	8	5	7	65	0	121	0	116.10526315789474	5483	NA	NA	NA	NA	NA	NA	NA
ENSG00000185722	ENST00000341657	44.9	0	0	0	0	1	3958	38	7	9	8	10	0	132	0	145.3913043478261	21484	0.37	0.37	0.27	1	0	0	0
ENSG00000239900	ENST00000623063	44.97	0	0	0	0	1	2845	59	8	1	3	153	0	86	0	109.45454545454545	3121	0.32	0.27	0.42	1	0	0	0
ENSG00000122870	ENST00000373886	38	0	0	0	0	1	2544	272	11	8	1	190	0	130	0	136.05263157894737	107522	NA	NA	NA	NA	NA	NA	NA
ENSG00000004838	ENST00000231749	58.49	0	0	0	1	0	298	153	6	1	4	92	0	75	0	114.5	256	NA	NA	NA	NA	NA	NA	NA
ENSG00000135870	ENST00000367696	38.59	0	0	1	0	0	7637	412	9	5	4	231	1	150	0	176.64705882352942	28961	0.53	0.26	0.21	0	0	0	1
ENSG00000157540	ENST00000647188	39.17	0	0	0	1	0	13827	932	7	3	0	10	1	620	0	180.55555555555554	52671	0.52	0.29	0.19	0	0	0	1
ENSG00000147162	ENST00000373719	40.58	0	0	1	0	0	2098	196	15	2	4	37	0	174	0	145.45	2842	0.29	0.53	0.18	0	0	1	0
ENSG00000167748	ENST00000301420	59.11	0	1	0	1	0	48	39	1	2	1	46	0	155	0	194.66666666666666	1832	NA	NA	NA	NA	NA	NA	NA
ENSG00000163166	ENST00000295321	41.3	0	0	0	1	0	232	281	5	3	5	34	0	131	0	190.16666666666666	2384	0.37	0.3	0.33	1	0	0	0
ENSG00000185359	ENST00000329138	60.6	0	0	0	1	0	503	56	15	4	2	37	0	110	0	108.3	1502	0.33	0.37	0.3	1	0	0	0
ENSG00000162849	ENST00000407071	44.8	0	0	0	0	1	6826	440	8	4	2	63	0	148	0	469.38461538461536	795	NA	NA	NA	NA	NA	NA	NA
ENSG00000086696	ENST00000199936	42.39	1	0	0	0	1	98	172	0	4	0	265	0	361	0	178	32481	NA	NA	NA	NA	NA	NA	NA
ENSG00000184515	ENST00000333643	49.91	0	0	0	1	0	218	223	NA	NA	NA	NA	0	NA	0	NA	1049	NA	NA	NA	NA	NA	NA	NA
ENSG00000167740	ENST00000301391	49.97	1	0	1	0	0	615	559	0	2	1	250	0	216	0	163	5886	0.35	0.32	0.33	1	0	0	0
ENSG00000105856	ENST00000222574	37.95	0	0	1	0	0	1091	198	3	3	3	169	1	17	0	168.75	10694	0.39	0.33	0.28	1	0	0	0
ENSG00000146834	ENST00000310512	58.79	0	0	1	0	0	564	188	2	1	0	1671	0	52	0	172	1230	0.38	0.24	0.38	1	0	0	0
ENSG00000184207	ENST00000333503	61.33	0	0	1	0	0	2135	63	0	1	0	640	0	325	0	NA	85	0.33	0.3	0.37	1	0	0	0
ENSG00000136856	ENST00000373371	57.79	1	0	0	1	0	649	62	5	3	1	56	0	137	0	154	90	0.4	0.5	0.1	0	0	1	0
